Date,T2m_Anomaly
1961-06-18,15.344
1961-06-19,15.365
1961-06-20,15.448
1961-06-21,15.553
1961-06-22,15.567
1961-06-23,15.673
1961-06-24,15.752
1961-06-25,15.806
1961-06-26,15.863
1961-06-27,15.9
1961-06-28,15.881
1961-06-29,15.829
1961-06-30,15.841
1961-07-01,15.816
1961-07-02,15.807
1961-07-03,15.812
1961-07-04,15.888
1961-07-05,15.928
1961-07-06,15.921
1961-07-07,15.866
1961-07-08,15.825
1961-07-09,15.76
1961-07-10,15.698
1961-07-11,15.723
1961-07-12,15.751
1961-07-13,15.735
1961-07-14,15.674
1961-07-15,15.667
1961-07-16,15.672
1961-07-17,15.637
1961-07-18,15.649
1961-07-19,15.723
1961-07-20,15.754
1961-07-21,15.702
1961-07-22,15.649
1961-07-23,15.669
1961-07-24,15.682
1961-07-25,15.663
1961-07-26,15.691
1961-07-27,15.714
1961-07-28,15.705
1961-07-29,15.691
1961-07-30,15.664
1961-07-31,15.663
1961-08-01,15.674
1961-08-02,15.759
1961-08-03,15.761
1961-08-04,15.748
1961-08-05,15.782
1961-08-06,15.706
1961-08-07,15.647
1961-08-08,15.582
1961-08-09,15.489
1961-08-10,15.468
1961-08-11,15.491
1961-08-12,15.486
1961-08-13,15.535
1961-08-14,15.545
1961-08-15,15.547
1961-08-16,15.564
1961-08-17,15.59
1961-08-18,15.608
1961-08-19,15.601
1961-08-20,15.576
1961-08-21,15.552
1961-08-22,15.544
1961-08-23,15.476
1961-08-24,15.455
1961-08-25,15.464
1961-08-26,15.498
1961-08-27,15.585
1961-08-28,15.526
1961-08-29,15.468
1961-08-30,15.403
1961-08-31,15.347
1961-09-01,15.314
1961-09-02,15.306
1961-09-03,15.263
1961-09-04,15.2
1961-09-05,15.206
1961-09-06,15.157
1961-09-07,15.124
1961-09-08,15.139
1961-09-09,15.207
1961-09-10,15.261
1961-09-11,15.217
1961-09-12,15.16
1961-09-13,15.138
1961-09-14,15.07
1961-09-15,14.987
1961-09-16,14.965
1961-09-17,14.939
1961-09-18,14.948
1961-09-19,14.871
1961-09-20,14.816
1961-09-21,14.781
1961-09-22,14.766
1961-09-23,14.745
1961-09-24,14.713
1961-09-25,14.653
1961-09-26,14.564
1961-09-27,14.451
1961-09-28,14.343
1961-09-29,14.318
1961-09-30,14.325
1961-10-01,14.277
1961-10-02,14.271
1961-10-03,14.232
1961-10-04,14.279
1961-10-05,14.331
1961-10-06,14.306
1961-10-07,14.216
1961-10-08,14.08
1961-10-09,14.021
1961-10-10,13.982
1961-10-11,13.985
1961-10-12,13.992
1961-10-13,14.011
1961-10-14,13.95
1961-10-15,13.878
1961-10-16,13.774
1961-10-17,13.741
1961-10-18,13.758
1961-10-19,13.721
1961-10-20,13.651
1961-10-21,13.603
1961-10-22,13.592
1961-10-23,13.57
1961-10-24,13.639
1961-10-25,13.684
1961-10-26,13.669
1961-10-27,13.61
1961-10-28,13.534
1961-10-29,13.468
1961-10-30,13.497
1961-10-31,13.546
1961-11-01,13.541
1961-11-02,13.43
1961-11-03,13.29
1961-11-04,13.241
1961-11-05,13.16
1961-11-06,13.076
1961-11-07,12.972
1961-11-08,12.853
1961-11-09,12.824
1961-11-10,12.783
1961-11-11,12.783
1961-11-12,12.721
1961-11-13,12.669
1961-11-14,12.659
1961-11-15,12.646
1961-11-16,12.675
1961-11-17,12.677
1961-11-18,12.645
1961-11-19,12.638
1961-11-20,12.614
1961-11-21,12.615
1961-11-22,12.598
1961-11-23,12.556
1961-11-24,12.464
1961-11-25,12.425
1961-11-26,12.461
1961-11-27,12.503
1961-11-28,12.473
1961-11-29,12.383
1961-11-30,12.386
1961-12-01,12.376
1961-12-02,12.385
1961-12-03,12.429
1961-12-04,12.441
1961-12-05,12.4
1961-12-06,12.336
1961-12-07,12.24
1961-12-08,12.194
1961-12-09,12.134
1961-12-10,12.038
1961-12-11,11.953
1961-12-12,11.867
1961-12-13,11.766
1961-12-14,11.7
1961-12-15,11.642
1961-12-16,11.666
1961-12-17,11.757
1961-12-18,11.81
1961-12-19,11.76
1961-12-20,11.756
1961-12-21,11.825
1961-12-22,11.865
1961-12-23,11.812
1961-12-24,11.776
1961-12-25,11.753
1961-12-26,11.724
1961-12-27,11.758
1961-12-28,11.753
1961-12-29,11.765
1961-12-30,11.778
1961-12-31,11.791
1962-01-01,11.78
1962-01-02,11.789
1962-01-03,11.817
1962-01-04,11.832
1962-01-05,11.901
1962-01-06,11.968
1962-01-07,11.987
1962-01-08,12.005
1962-01-09,11.927
1962-01-10,11.786
1962-01-11,11.712
1962-01-12,11.785
1962-01-13,11.799
1962-01-14,11.822
1962-01-15,11.816
1962-01-16,11.82
1962-01-17,11.832
1962-01-18,11.873
1962-01-19,11.891
1962-01-20,11.887
1962-01-21,11.937
1962-01-22,11.924
1962-01-23,11.906
1962-01-24,11.904
1962-01-25,11.92
1962-01-26,11.876
1962-01-27,11.821
1962-01-28,11.737
1962-01-29,11.7
1962-01-30,11.743
1962-01-31,11.837
1962-02-01,11.872
1962-02-02,11.965
1962-02-03,12.07
1962-02-04,12.114
1962-02-05,12.047
1962-02-06,11.96
1962-02-07,11.94
1962-02-08,11.981
1962-02-09,12.042
1962-02-10,12.083
1962-02-11,12.099
1962-02-12,12.147
1962-02-13,12.246
1962-02-14,12.319
1962-02-15,12.364
1962-02-16,12.391
1962-02-17,12.362
1962-02-18,12.337
1962-02-19,12.358
1962-02-20,12.382
1962-02-21,12.37
1962-02-22,12.332
1962-02-23,12.347
1962-02-24,12.32
1962-02-25,12.307
1962-02-26,12.303
1962-02-27,12.335
1962-02-28,12.333
1962-03-01,12.374
1962-03-02,12.45
1962-03-03,12.543
1962-03-04,12.604
1962-03-05,12.669
1962-03-06,12.636
1962-03-07,12.622
1962-03-08,12.668
1962-03-09,12.658
1962-03-10,12.666
1962-03-11,12.668
1962-03-12,12.646
1962-03-13,12.665
1962-03-14,12.731
1962-03-15,12.776
1962-03-16,12.773
1962-03-17,12.791
1962-03-18,12.921
1962-03-19,13.017
1962-03-20,13.066
1962-03-21,12.998
1962-03-22,12.914
1962-03-23,12.938
1962-03-24,12.998
1962-03-25,13.044
1962-03-26,13.118
1962-03-27,13.229
1962-03-28,13.274
1962-03-29,13.291
1962-03-30,13.296
1962-03-31,13.342
1962-04-01,13.351
1962-04-02,13.317
1962-04-03,13.316
1962-04-04,13.338
1962-04-05,13.453
1962-04-06,13.562
1962-04-07,13.639
1962-04-08,13.624
1962-04-09,13.604
1962-04-10,13.622
1962-04-11,13.603
1962-04-12,13.595
1962-04-13,13.646
1962-04-14,13.678
1962-04-15,13.694
1962-04-16,13.664
1962-04-17,13.671
1962-04-18,13.813
1962-04-19,13.953
1962-04-20,14.028
1962-04-21,14.055
1962-04-22,14.085
1962-04-23,14.108
1962-04-24,14.135
1962-04-25,14.089
1962-04-26,14.05
1962-04-27,14.055
1962-04-28,14.075
1962-04-29,14.103
1962-04-30,14.168
1962-05-01,14.227
1962-05-02,14.257
1962-05-03,14.248
1962-05-04,14.278
1962-05-05,14.309
1962-05-06,14.335
1962-05-07,14.412
1962-05-08,14.475
1962-05-09,14.533
1962-05-10,14.542
1962-05-11,14.562
1962-05-12,14.524
1962-05-13,14.571
1962-05-14,14.563
1962-05-15,14.56
1962-05-16,14.611
1962-05-17,14.627
1962-05-18,14.681
1962-05-19,14.716
1962-05-20,14.767
1962-05-21,14.82
1962-05-22,14.846
1962-05-23,14.865
1962-05-24,14.87
1962-05-25,14.829
1962-05-26,14.824
1962-05-27,14.894
1962-05-28,14.92
1962-05-29,14.927
1962-05-30,14.957
1962-05-31,15.022
1962-06-01,15.066
1962-06-02,15.075
1962-06-03,15.056
1962-06-04,15.09
1962-06-05,15.145
1962-06-06,15.181
1962-06-07,15.195
1962-06-08,15.201
1962-06-09,15.171
1962-06-10,15.187
1962-06-11,15.167
1962-06-12,15.096
1962-06-13,15.075
1962-06-14,15.157
1962-06-15,15.2
1962-06-16,15.219
1962-06-17,15.25
1962-06-18,15.337
1962-06-19,15.375
1962-06-20,15.42
1962-06-21,15.449
1962-06-22,15.497
1962-06-23,15.472
1962-06-24,15.563
1962-06-25,15.682
1962-06-26,15.69
1962-06-27,15.699
1962-06-28,15.695
1962-06-29,15.693
1962-06-30,15.636
1962-07-01,15.612
1962-07-02,15.605
1962-07-03,15.663
1962-07-04,15.724
1962-07-05,15.731
1962-07-06,15.747
1962-07-07,15.718
1962-07-08,15.722
1962-07-09,15.746
1962-07-10,15.758
1962-07-11,15.782
1962-07-12,15.731
1962-07-13,15.659
1962-07-14,15.642
1962-07-15,15.628
1962-07-16,15.663
1962-07-17,15.678
1962-07-18,15.679
1962-07-19,15.747
1962-07-20,15.781
1962-07-21,15.791
1962-07-22,15.731
1962-07-23,15.702
1962-07-24,15.73
1962-07-25,15.701
1962-07-26,15.687
1962-07-27,15.634
1962-07-28,15.598
1962-07-29,15.575
1962-07-30,15.546
1962-07-31,15.579
1962-08-01,15.606
1962-08-02,15.601
1962-08-03,15.627
1962-08-04,15.646
1962-08-05,15.628
1962-08-06,15.653
1962-08-07,15.685
1962-08-08,15.677
1962-08-09,15.64
1962-08-10,15.579
1962-08-11,15.558
1962-08-12,15.592
1962-08-13,15.641
1962-08-14,15.735
1962-08-15,15.787
1962-08-16,15.75
1962-08-17,15.7
1962-08-18,15.639
1962-08-19,15.53
1962-08-20,15.478
1962-08-21,15.455
1962-08-22,15.364
1962-08-23,15.308
1962-08-24,15.259
1962-08-25,15.234
1962-08-26,15.259
1962-08-27,15.262
1962-08-28,15.187
1962-08-29,15.198
1962-08-30,15.265
1962-08-31,15.329
1962-09-01,15.375
1962-09-02,15.374
1962-09-03,15.384
1962-09-04,15.362
1962-09-05,15.256
1962-09-06,15.201
1962-09-07,15.14
1962-09-08,15.049
1962-09-09,15.017
1962-09-10,15.036
1962-09-11,15.031
1962-09-12,15.029
1962-09-13,15.044
1962-09-14,14.918
1962-09-15,14.793
1962-09-16,14.771
1962-09-17,14.812
1962-09-18,14.751
1962-09-19,14.641
1962-09-20,14.58
1962-09-21,14.524
1962-09-22,14.46
1962-09-23,14.462
1962-09-24,14.417
1962-09-25,14.337
1962-09-26,14.295
1962-09-27,14.269
1962-09-28,14.195
1962-09-29,14.224
1962-09-30,14.289
1962-10-01,14.402
1962-10-02,14.449
1962-10-03,14.43
1962-10-04,14.391
1962-10-05,14.349
1962-10-06,14.287
1962-10-07,14.253
1962-10-08,14.226
1962-10-09,14.156
1962-10-10,14.097
1962-10-11,14.052
1962-10-12,14.022
1962-10-13,13.971
1962-10-14,13.944
1962-10-15,13.882
1962-10-16,13.819
1962-10-17,13.746
1962-10-18,13.698
1962-10-19,13.663
1962-10-20,13.668
1962-10-21,13.65
1962-10-22,13.586
1962-10-23,13.488
1962-10-24,13.464
1962-10-25,13.377
1962-10-26,13.364
1962-10-27,13.324
1962-10-28,13.357
1962-10-29,13.338
1962-10-30,13.286
1962-10-31,13.28
1962-11-01,13.257
1962-11-02,13.2
1962-11-03,13.136
1962-11-04,13.098
1962-11-05,13.035
1962-11-06,12.971
1962-11-07,13.007
1962-11-08,12.958
1962-11-09,12.855
1962-11-10,12.795
1962-11-11,12.797
1962-11-12,12.795
1962-11-13,12.842
1962-11-14,12.851
1962-11-15,12.832
1962-11-16,12.801
1962-11-17,12.688
1962-11-18,12.585
1962-11-19,12.56
1962-11-20,12.566
1962-11-21,12.52
1962-11-22,12.464
1962-11-23,12.401
1962-11-24,12.437
1962-11-25,12.52
1962-11-26,12.602
1962-11-27,12.616
1962-11-28,12.606
1962-11-29,12.61
1962-11-30,12.587
1962-12-01,12.555
1962-12-02,12.479
1962-12-03,12.407
1962-12-04,12.296
1962-12-05,12.217
1962-12-06,12.138
1962-12-07,12.068
1962-12-08,12.055
1962-12-09,12.033
1962-12-10,11.945
1962-12-11,11.874
1962-12-12,11.887
1962-12-13,11.931
1962-12-14,11.966
1962-12-15,12.023
1962-12-16,12.044
1962-12-17,12.128
1962-12-18,12.187
1962-12-19,12.168
1962-12-20,12.102
1962-12-21,12.07
1962-12-22,12.016
1962-12-23,11.94
1962-12-24,11.908
1962-12-25,11.845
1962-12-26,11.853
1962-12-27,11.917
1962-12-28,11.935
1962-12-29,11.853
1962-12-30,11.78
1962-12-31,11.785
1963-01-01,11.873
1963-01-02,11.96
1963-01-03,11.985
1963-01-04,12.004
1963-01-05,12.023
1963-01-06,11.957
1963-01-07,11.977
1963-01-08,11.947
1963-01-09,11.876
1963-01-10,11.758
1963-01-11,11.601
1963-01-12,11.483
1963-01-13,11.46
1963-01-14,11.506
1963-01-15,11.559
1963-01-16,11.599
1963-01-17,11.585
1963-01-18,11.585
1963-01-19,11.614
1963-01-20,11.715
1963-01-21,11.757
1963-01-22,11.712
1963-01-23,11.71
1963-01-24,11.726
1963-01-25,11.809
1963-01-26,11.912
1963-01-27,11.923
1963-01-28,11.88
1963-01-29,11.931
1963-01-30,12.026
1963-01-31,12.158
1963-02-01,12.231
1963-02-02,12.188
1963-02-03,12.112
1963-02-04,12.129
1963-02-05,12.207
1963-02-06,12.295
1963-02-07,12.284
1963-02-08,12.207
1963-02-09,12.167
1963-02-10,12.177
1963-02-11,12.115
1963-02-12,12.081
1963-02-13,12.029
1963-02-14,11.988
1963-02-15,11.984
1963-02-16,12.051
1963-02-17,12.122
1963-02-18,12.221
1963-02-19,12.27
1963-02-20,12.267
1963-02-21,12.242
1963-02-22,12.229
1963-02-23,12.208
1963-02-24,12.263
1963-02-25,12.345
1963-02-26,12.411
1963-02-27,12.375
1963-02-28,12.395
1963-03-01,12.442
1963-03-02,12.433
1963-03-03,12.468
1963-03-04,12.456
1963-03-05,12.457
1963-03-06,12.418
1963-03-07,12.427
1963-03-08,12.426
1963-03-09,12.354
1963-03-10,12.368
1963-03-11,12.411
1963-03-12,12.42
1963-03-13,12.456
1963-03-14,12.487
1963-03-15,12.496
1963-03-16,12.509
1963-03-17,12.533
1963-03-18,12.524
1963-03-19,12.462
1963-03-20,12.512
1963-03-21,12.525
1963-03-22,12.561
1963-03-23,12.625
1963-03-24,12.736
1963-03-25,12.788
1963-03-26,12.77
1963-03-27,12.773
1963-03-28,12.829
1963-03-29,12.921
1963-03-30,12.98
1963-03-31,12.994
1963-04-01,13.033
1963-04-02,13.07
1963-04-03,13.064
1963-04-04,13.109
1963-04-05,13.144
1963-04-06,13.208
1963-04-07,13.285
1963-04-08,13.383
1963-04-09,13.465
1963-04-10,13.486
1963-04-11,13.535
1963-04-12,13.605
1963-04-13,13.644
1963-04-14,13.637
1963-04-15,13.661
1963-04-16,13.664
1963-04-17,13.698
1963-04-18,13.734
1963-04-19,13.793
1963-04-20,13.831
1963-04-21,13.85
1963-04-22,13.869
1963-04-23,13.87
1963-04-24,13.908
1963-04-25,13.988
1963-04-26,14.085
1963-04-27,14.078
1963-04-28,14.061
1963-04-29,14.056
1963-04-30,14.09
1963-05-01,14.115
1963-05-02,14.083
1963-05-03,14.066
1963-05-04,14.073
1963-05-05,14.103
1963-05-06,14.141
1963-05-07,14.202
1963-05-08,14.249
1963-05-09,14.349
1963-05-10,14.418
1963-05-11,14.443
1963-05-12,14.441
1963-05-13,14.553
1963-05-14,14.652
1963-05-15,14.634
1963-05-16,14.673
1963-05-17,14.708
1963-05-18,14.722
1963-05-19,14.712
1963-05-20,14.738
1963-05-21,14.798
1963-05-22,14.853
1963-05-23,14.915
1963-05-24,14.973
1963-05-25,15.071
1963-05-26,15.123
1963-05-27,15.146
1963-05-28,15.211
1963-05-29,15.249
1963-05-30,15.245
1963-05-31,15.243
1963-06-01,15.236
1963-06-02,15.257
1963-06-03,15.218
1963-06-04,15.254
1963-06-05,15.286
1963-06-06,15.261
1963-06-07,15.299
1963-06-08,15.366
1963-06-09,15.39
1963-06-10,15.404
1963-06-11,15.401
1963-06-12,15.427
1963-06-13,15.438
1963-06-14,15.508
1963-06-15,15.539
1963-06-16,15.532
1963-06-17,15.5
1963-06-18,15.493
1963-06-19,15.532
1963-06-20,15.424
1963-06-21,15.37
1963-06-22,15.4
1963-06-23,15.434
1963-06-24,15.57
1963-06-25,15.652
1963-06-26,15.706
1963-06-27,15.769
1963-06-28,15.77
1963-06-29,15.739
1963-06-30,15.688
1963-07-01,15.692
1963-07-02,15.724
1963-07-03,15.77
1963-07-04,15.829
1963-07-05,15.859
1963-07-06,15.856
1963-07-07,15.77
1963-07-08,15.694
1963-07-09,15.648
1963-07-10,15.564
1963-07-11,15.551
1963-07-12,15.588
1963-07-13,15.613
1963-07-14,15.64
1963-07-15,15.678
1963-07-16,15.793
1963-07-17,15.889
1963-07-18,15.97
1963-07-19,16.052
1963-07-20,16.104
1963-07-21,15.994
1963-07-22,15.939
1963-07-23,15.879
1963-07-24,15.85
1963-07-25,15.882
1963-07-26,15.903
1963-07-27,15.924
1963-07-28,15.904
1963-07-29,15.818
1963-07-30,15.749
1963-07-31,15.753
1963-08-01,15.797
1963-08-02,15.871
1963-08-03,15.97
1963-08-04,15.983
1963-08-05,15.929
1963-08-06,15.869
1963-08-07,15.879
1963-08-08,15.901
1963-08-09,15.876
1963-08-10,15.798
1963-08-11,15.783
1963-08-12,15.795
1963-08-13,15.853
1963-08-14,15.878
1963-08-15,15.827
1963-08-16,15.753
1963-08-17,15.706
1963-08-18,15.697
1963-08-19,15.705
1963-08-20,15.71
1963-08-21,15.68
1963-08-22,15.633
1963-08-23,15.639
1963-08-24,15.67
1963-08-25,15.62
1963-08-26,15.611
1963-08-27,15.638
1963-08-28,15.636
1963-08-29,15.626
1963-08-30,15.634
1963-08-31,15.605
1963-09-01,15.591
1963-09-02,15.58
1963-09-03,15.528
1963-09-04,15.47
1963-09-05,15.467
1963-09-06,15.442
1963-09-07,15.333
1963-09-08,15.326
1963-09-09,15.353
1963-09-10,15.313
1963-09-11,15.197
1963-09-12,15.098
1963-09-13,15.006
1963-09-14,14.945
1963-09-15,14.951
1963-09-16,14.964
1963-09-17,14.995
1963-09-18,15.004
1963-09-19,14.892
1963-09-20,14.779
1963-09-21,14.668
1963-09-22,14.61
1963-09-23,14.556
1963-09-24,14.551
1963-09-25,14.605
1963-09-26,14.621
1963-09-27,14.63
1963-09-28,14.573
1963-09-29,14.529
1963-09-30,14.478
1963-10-01,14.474
1963-10-02,14.421
1963-10-03,14.404
1963-10-04,14.407
1963-10-05,14.431
1963-10-06,14.458
1963-10-07,14.457
1963-10-08,14.442
1963-10-09,14.376
1963-10-10,14.27
1963-10-11,14.167
1963-10-12,14.119
1963-10-13,14.079
1963-10-14,14.028
1963-10-15,14.021
1963-10-16,13.988
1963-10-17,13.896
1963-10-18,13.795
1963-10-19,13.771
1963-10-20,13.795
1963-10-21,13.754
1963-10-22,13.664
1963-10-23,13.547
1963-10-24,13.504
1963-10-25,13.472
1963-10-26,13.484
1963-10-27,13.478
1963-10-28,13.471
1963-10-29,13.443
1963-10-30,13.382
1963-10-31,13.359
1963-11-01,13.28
1963-11-02,13.19
1963-11-03,13.176
1963-11-04,13.241
1963-11-05,13.283
1963-11-06,13.274
1963-11-07,13.229
1963-11-08,13.175
1963-11-09,13.101
1963-11-10,13.134
1963-11-11,13.128
1963-11-12,13.105
1963-11-13,13.002
1963-11-14,12.924
1963-11-15,12.843
1963-11-16,12.799
1963-11-17,12.744
1963-11-18,12.757
1963-11-19,12.693
1963-11-20,12.62
1963-11-21,12.617
1963-11-22,12.59
1963-11-23,12.555
1963-11-24,12.519
1963-11-25,12.539
1963-11-26,12.593
1963-11-27,12.551
1963-11-28,12.482
1963-11-29,12.445
1963-11-30,12.368
1963-12-01,12.4
1963-12-02,12.424
1963-12-03,12.415
1963-12-04,12.381
1963-12-05,12.329
1963-12-06,12.3
1963-12-07,12.318
1963-12-08,12.228
1963-12-09,12.12
1963-12-10,12.035
1963-12-11,12.004
1963-12-12,11.941
1963-12-13,11.949
1963-12-14,11.947
1963-12-15,11.937
1963-12-16,11.949
1963-12-17,11.95
1963-12-18,11.954
1963-12-19,11.995
1963-12-20,12.034
1963-12-21,12.039
1963-12-22,12.07
1963-12-23,12.057
1963-12-24,12.063
1963-12-25,12.039
1963-12-26,12.016
1963-12-27,12.044
1963-12-28,12.005
1963-12-29,11.957
1963-12-30,11.959
1963-12-31,11.99
1964-01-01,12.068
1964-01-02,12.116
1964-01-03,12.098
1964-01-04,12.091
1964-01-05,12.079
1964-01-06,12.013
1964-01-07,11.925
1964-01-08,11.806
1964-01-09,11.736
1964-01-10,11.708
1964-01-11,11.651
1964-01-12,11.596
1964-01-13,11.59
1964-01-14,11.584
1964-01-15,11.626
1964-01-16,11.681
1964-01-17,11.733
1964-01-18,11.724
1964-01-19,11.706
1964-01-20,11.685
1964-01-21,11.735
1964-01-22,11.808
1964-01-23,11.826
1964-01-24,11.792
1964-01-25,11.809
1964-01-26,11.836
1964-01-27,11.832
1964-01-28,11.776
1964-01-29,11.752
1964-01-30,11.787
1964-01-31,11.84
1964-02-01,11.891
1964-02-02,11.941
1964-02-03,12.014
1964-02-04,12.086
1964-02-05,12.151
1964-02-06,12.106
1964-02-07,12.014
1964-02-08,11.92
1964-02-09,11.918
1964-02-10,11.957
1964-02-11,11.975
1964-02-12,11.983
1964-02-13,12.043
1964-02-14,12.062
1964-02-15,11.999
1964-02-16,11.953
1964-02-17,11.935
1964-02-18,11.985
1964-02-19,12.03
1964-02-20,12.054
1964-02-21,12.076
1964-02-22,12.108
1964-02-23,12.129
1964-02-24,12.149
1964-02-25,12.147
1964-02-26,12.191
1964-02-27,12.239
1964-02-28,12.265
1964-02-29,12.269
1964-03-01,12.241
1964-03-02,12.294
1964-03-03,12.316
1964-03-04,12.267
1964-03-05,12.253
1964-03-06,12.282
1964-03-07,12.29
1964-03-08,12.31
1964-03-09,12.347
1964-03-10,12.428
1964-03-11,12.499
1964-03-12,12.555
1964-03-13,12.563
1964-03-14,12.592
1964-03-15,12.654
1964-03-16,12.688
1964-03-17,12.697
1964-03-18,12.686
1964-03-19,12.635
1964-03-20,12.603
1964-03-21,12.612
1964-03-22,12.613
1964-03-23,12.677
1964-03-24,12.693
1964-03-25,12.762
1964-03-26,12.751
1964-03-27,12.728
1964-03-28,12.763
1964-03-29,12.833
1964-03-30,12.956
1964-03-31,13.019
1964-04-01,13.076
1964-04-02,13.066
1964-04-03,13.079
1964-04-04,13.083
1964-04-05,13.097
1964-04-06,13.111
1964-04-07,13.178
1964-04-08,13.208
1964-04-09,13.255
1964-04-10,13.378
1964-04-11,13.489
1964-04-12,13.556
1964-04-13,13.57
1964-04-14,13.577
1964-04-15,13.585
1964-04-16,13.566
1964-04-17,13.552
1964-04-18,13.487
1964-04-19,13.498
1964-04-20,13.527
1964-04-21,13.543
1964-04-22,13.59
1964-04-23,13.632
1964-04-24,13.711
1964-04-25,13.768
1964-04-26,13.788
1964-04-27,13.803
1964-04-28,13.905
1964-04-29,13.996
1964-04-30,14.074
1964-05-01,14.083
1964-05-02,14.081
1964-05-03,14.082
1964-05-04,14.177
1964-05-05,14.243
1964-05-06,14.295
1964-05-07,14.378
1964-05-08,14.345
1964-05-09,14.377
1964-05-10,14.411
1964-05-11,14.362
1964-05-12,14.375
1964-05-13,14.451
1964-05-14,14.501
1964-05-15,14.509
1964-05-16,14.533
1964-05-17,14.633
1964-05-18,14.66
1964-05-19,14.729
1964-05-20,14.763
1964-05-21,14.824
1964-05-22,14.829
1964-05-23,14.829
1964-05-24,14.872
1964-05-25,14.889
1964-05-26,14.805
1964-05-27,14.766
1964-05-28,14.786
1964-05-29,14.82
1964-05-30,14.823
1964-05-31,14.905
1964-06-01,14.988
1964-06-02,15.017
1964-06-03,15.067
1964-06-04,15.065
1964-06-05,15.037
1964-06-06,15.001
1964-06-07,15.068
1964-06-08,15.207
1964-06-09,15.342
1964-06-10,15.419
1964-06-11,15.397
1964-06-12,15.353
1964-06-13,15.382
1964-06-14,15.4
1964-06-15,15.419
1964-06-16,15.378
1964-06-17,15.291
1964-06-18,15.283
1964-06-19,15.324
1964-06-20,15.372
1964-06-21,15.385
1964-06-22,15.434
1964-06-23,15.493
1964-06-24,15.513
1964-06-25,15.532
1964-06-26,15.522
1964-06-27,15.573
1964-06-28,15.635
1964-06-29,15.648
1964-06-30,15.587
1964-07-01,15.579
1964-07-02,15.616
1964-07-03,15.578
1964-07-04,15.508
1964-07-05,15.437
1964-07-06,15.478
1964-07-07,15.594
1964-07-08,15.72
1964-07-09,15.847
1964-07-10,15.916
1964-07-11,15.952
1964-07-12,15.959
1964-07-13,15.941
1964-07-14,15.914
1964-07-15,15.876
1964-07-16,15.834
1964-07-17,15.808
1964-07-18,15.78
1964-07-19,15.748
1964-07-20,15.725
1964-07-21,15.818
1964-07-22,15.805
1964-07-23,15.708
1964-07-24,15.674
1964-07-25,15.671
1964-07-26,15.679
1964-07-27,15.665
1964-07-28,15.682
1964-07-29,15.694
1964-07-30,15.668
1964-07-31,15.64
1964-08-01,15.586
1964-08-02,15.584
1964-08-03,15.571
1964-08-04,15.579
1964-08-05,15.61
1964-08-06,15.646
1964-08-07,15.643
1964-08-08,15.59
1964-08-09,15.511
1964-08-10,15.464
1964-08-11,15.454
1964-08-12,15.468
1964-08-13,15.441
1964-08-14,15.423
1964-08-15,15.423
1964-08-16,15.424
1964-08-17,15.412
1964-08-18,15.434
1964-08-19,15.406
1964-08-20,15.372
1964-08-21,15.412
1964-08-22,15.412
1964-08-23,15.378
1964-08-24,15.304
1964-08-25,15.284
1964-08-26,15.302
1964-08-27,15.237
1964-08-28,15.217
1964-08-29,15.166
1964-08-30,15.093
1964-08-31,15.09
1964-09-01,15.032
1964-09-02,14.942
1964-09-03,14.905
1964-09-04,14.925
1964-09-05,14.904
1964-09-06,14.876
1964-09-07,14.832
1964-09-08,14.81
1964-09-09,14.799
1964-09-10,14.74
1964-09-11,14.675
1964-09-12,14.633
1964-09-13,14.565
1964-09-14,14.511
1964-09-15,14.506
1964-09-16,14.442
1964-09-17,14.4
1964-09-18,14.434
1964-09-19,14.484
1964-09-20,14.5
1964-09-21,14.49
1964-09-22,14.468
1964-09-23,14.486
1964-09-24,14.482
1964-09-25,14.405
1964-09-26,14.261
1964-09-27,14.128
1964-09-28,13.997
1964-09-29,13.949
1964-09-30,13.959
1964-10-01,13.957
1964-10-02,13.881
1964-10-03,13.811
1964-10-04,13.789
1964-10-05,13.871
1964-10-06,13.882
1964-10-07,13.849
1964-10-08,13.835
1964-10-09,13.819
1964-10-10,13.79
1964-10-11,13.72
1964-10-12,13.72
1964-10-13,13.704
1964-10-14,13.655
1964-10-15,13.588
1964-10-16,13.545
1964-10-17,13.492
1964-10-18,13.413
1964-10-19,13.255
1964-10-20,13.198
1964-10-21,13.152
1964-10-22,13.066
1964-10-23,13.05
1964-10-24,13.022
1964-10-25,12.986
1964-10-26,12.91
1964-10-27,12.955
1964-10-28,13.019
1964-10-29,12.964
1964-10-30,12.946
1964-10-31,12.924
1964-11-01,12.905
1964-11-02,12.889
1964-11-03,12.895
1964-11-04,12.911
1964-11-05,12.931
1964-11-06,12.92
1964-11-07,12.876
1964-11-08,12.827
1964-11-09,12.758
1964-11-10,12.737
1964-11-11,12.7
1964-11-12,12.646
1964-11-13,12.562
1964-11-14,12.522
